url,strategy,symbol,performance,extractor
https://binance.zendesk.com/hc/en-us/articles/360040139112-Binance-Lending-Now-Supports-Instant-Subscription-Redemption-on-Flexible-Deposits,follower0.1,BNBUSDT,0.08292095747655087,onlyBnb
https://binance.zendesk.com/hc/en-us/articles/360040487771-Binance-Temporary-System-Maintenance-Complete-2020-03-04-,follower0.1,BNBUSDT,,onlyBnb
https://binance.zendesk.com/hc/en-us/articles/360040427771-50-Trading-Fee-Rebate-Promotion-on-XTZ-USDT-Contract-Has-Now-Concluded,follower0.1,BNBUSDT,-0.31110942763492705,onlyBnb
https://binance.zendesk.com/hc/en-us/articles/360039907912-IOTX-Competition-Has-Now-Concluded,follower0.1,BNBUSDT,0.08625954198475147,onlyBnb
https://binance.zendesk.com/hc/en-us/articles/360040268751-Binance-Adds-BUSD-Trading-Pairs-for-ALGO-BTT-TOMO-XMR-ZEC,follower0.1,BNBUSDT,-0.37175562243914656,onlyBnb
https://binance.zendesk.com/hc/en-us/articles/360040225911-Complete-Tasks-to-Win-30-000-in-TRX-Tokens-and-20-000-in-Futures-Bonus-Vouchers,follower0.1,BNBUSDT,-0.28985184655754126,onlyBnb
https://binance.zendesk.com/hc/en-us/articles/360040216671-Binance-Futures-System-Upgrade-Notice-2020-02-26-,follower0.1,BNBUSDT,-0.02766449269379842,onlyBnb
https://binance.zendesk.com/hc/en-us/articles/360040067911-Binance-Launches-Fifteenth-Phase-of-Binance-Lending-Products,follower0.1,BNBUSDT,-0.27619324057108613,onlyBnb
https://binance.zendesk.com/hc/en-us/articles/360039613592-Binance-Will-Support-the-Upcoming-Cardano-ADA-Network-Upgrade,follower0.1,BNBUSDT,-0.409953736671154,onlyBnb
https://binance.zendesk.com/hc/en-us/articles/360039984971-Binance-Temporary-System-Maintenance-Complete-2020-02-19-,follower0.1,BNBUSDT,,onlyBnb
https://binance.zendesk.com/hc/en-us/articles/360039975131-Notice-of-Temporary-System-Maintenance,follower0.1,BNBUSDT,,onlyBnb
https://binance.zendesk.com/hc/en-us/articles/360039081832-Binance-Completes-WazirX-Lottery-Draw-and-Will-Open-Trading-For-WRX,waitFor15,WRXBNB,,relatedAgainstBnb
https://binance.zendesk.com/hc/en-us/articles/360039438991-The-WazirX-WRX-Token-Sale-Ticket-Claim-Will-Begin-Shortly,waitFor15,WRXBNB,,relatedAgainstBnb
https://binance.zendesk.com/hc/en-us/articles/360039024731-Introducing-the-WazirX-WRX-Token-Sale-on-Binance-Launchpad,waitFor15,WRXBNB,,relatedAgainstBnb
https://binance.zendesk.com/hc/en-us/articles/360038934931-Binance-Launches-Eleventh-Phase-of-Binance-Lending-Products,waitFor15,ERDBNB,2.680794701986759,relatedAgainstBnb
https://binance.zendesk.com/hc/en-us/articles/360036908951-Binance-Adds-Margin-Trading-for-XTZ,waitFor15,XTZBNB,0.8066290203781011,relatedAgainstBnb
https://binance.zendesk.com/hc/en-us/articles/360033568792-Binance-Lists-Beam-BEAM-,waitFor15,BEAMBNB,,relatedAgainstBnb
https://binance.zendesk.com/hc/en-us/articles/360034580431-Notice-of-Removal-of-Trading-Pairs,waitFor15,GTOBNB,-0.2,relatedAgainstBnb
https://binance.zendesk.com/hc/en-us/articles/360034580431-Notice-of-Removal-of-Trading-Pairs,waitFor15,WINBNB,-1.6705882352941193,relatedAgainstBnb
https://binance.zendesk.com/hc/en-us/articles/360032514812-Binance-Lists-Second-BEP2-Community-Listing-Project-TomoChain-TOMO-,waitFor15,USDCBNB,,relatedAgainstBnb
https://binance.zendesk.com/hc/en-us/articles/360040019611-Binance-Has-Distributed-the-Second-Batch-of-Staking-Rewards-for-January-2020,follower0.1,BNBUSDT,-0.422096778671298,onlyBnb
https://binance.zendesk.com/hc/en-us/articles/360039565412-Notice-of-Removal-of-Trading-Pairs-2020-02-20,follower0.1,BNBUSDT,,onlyBnb
https://binance.zendesk.com/hc/en-us/articles/360039824851-Binance-Futures-Launches-50-Rebate-on-Trading-Fees-for-XTZ-USDT-Contract,follower0.1,BNBUSDT,-0.29540467482907024,onlyBnb
https://binance.zendesk.com/hc/en-us/articles/360039757391-Binance-Futures-Will-Launch-VET-USDT-Perpetual-Contract-With-Up-to-50x-Leverage,follower0.1,BNBUSDT,0.26149254188255133,onlyBnb
https://binance.zendesk.com/hc/en-us/articles/360039676811-IOTX-Trading-Competition-90-000-In-IOTX-To-Be-Won-,follower0.1,BNBUSDT,-0.3300741177047929,onlyBnb
https://binance.zendesk.com/hc/en-us/articles/360039624751-Binance-Will-Integrate-WazirX-s-P2P-Trading-Platform,follower0.1,BNBUSDT,-0.42937590252916447,onlyBnb
https://binance.zendesk.com/hc/en-us/articles/360039190692-Binance-Futures-Will-Launch-BNB-USDT-Perpetual-Contract-With-Up-to-50x-Leverage,follower0.1,BNBUSDT,0.3440903108506004,onlyBnb
https://binance.zendesk.com/hc/en-us/articles/360039566471-Binance-Will-List-LTO-Network-LTO-Deposit-LTO-Fast-for-a-Bonus-Airdrop-,follower0.1,BNBUSDT,-0.06609023612252633,onlyBnb
https://binance.zendesk.com/hc/en-us/articles/360039562671-Binance-Futures-Will-Launch-ATOM-USDT-Perpetual-Contract-With-Up-to-50x-Leverage,follower0.1,BNBUSDT,0.2914645746606791,onlyBnb
https://binance.zendesk.com/hc/en-us/articles/360039150832-Binance-Adds-ICX-BTS-LSK-and-BNT-Stablecoin-Trading-Pairs,follower0.1,BNBUSDT,-0.28588398418907096,onlyBnb
https://binance.zendesk.com/hc/en-us/articles/360039529911-Binance-Futures-Will-Launch-XTZ-USDT-Perpetual-Contract-With-Up-to-50x-Leverage,follower0.1,BNBUSDT,-0.3575869107677423,onlyBnb
https://binance.zendesk.com/hc/en-us/articles/360039523031-Binance-Futures-Adds-BUSD-Cross-Collateral-Function,follower0.1,BNBUSDT,-0.3341521424257398,onlyBnb
https://binance.zendesk.com/hc/en-us/articles/360039074792-Adjustment-to-the-Daily-Interest-Rates-For-Borrowing-USDT-USDC-and-BUSD,follower0.1,BNBUSDT,0.12003367639360557,onlyBnb
https://binance.zendesk.com/hc/en-us/articles/360039449551-Binance-Futures-Market-Maker-Program-Negative-Maker-Fees,follower0.1,BNBUSDT,-0.24409315086389308,onlyBnb
https://binance.zendesk.com/hc/en-us/articles/360039438991-The-WazirX-WRX-Token-Sale-Ticket-Claim-Will-Begin-Shortly,follower0.1,BNBUSDT,-0.15765541277829578,onlyBnb
https://binance.zendesk.com/hc/en-us/articles/360039036032-Binance-Will-Resume-Trading-for-ETHBULL-USDT-ETHBULL-BUSD-ETHBEAR-USDT-and-ETHBEAR-BUSD-Trading-Pairs,follower0.1,BNBUSDT,-0.3813846592713376,onlyBnb
https://binance.zendesk.com/hc/en-us/articles/360039429631-Binance-Futures-Will-Launch-XMR-USDT-Perpetual-Contract-With-Up-to-75x-Leverage,follower0.1,BNBUSDT,-0.20274258131752967,onlyBnb
https://binance.zendesk.com/hc/en-us/articles/360039022492-Binance-Launches-Twelfth-Phase-of-Binance-Lending-Products,follower0.1,BNBUSDT,0.2836281316681731,onlyBnb
https://binance.zendesk.com/hc/en-us/articles/360038997032-Adjustment-to-the-Daily-Interest-Rates-For-Borrowing-USDT-and-BUSD,follower0.1,BNBUSDT,-0.3357837741183845,onlyBnb
https://binance.zendesk.com/hc/en-us/articles/360039355391-Binance-Futures-Will-Launch-ADA-USDT-Perpetual-Contract-With-Up-to-75x-Leverage,follower0.1,BNBUSDT,-0.19392151011793687,onlyBnb
https://binance.zendesk.com/hc/en-us/articles/360039309711-Binance-Lowers-Withdrawal-Fees-for-BTC-ETH-and-ERC20-Tokens,follower0.1,BNBUSDT,-0.45207616578301807,onlyBnb
https://binance.zendesk.com/hc/en-us/articles/360039024731-Introducing-the-WazirX-WRX-Token-Sale-on-Binance-Launchpad,follower0.1,BNBUSDT,0.5909527694678517,onlyBnb
https://binance.zendesk.com/hc/en-us/articles/360038991451-Notice-Regarding-Zilliqa-Mainnet-Token-Swap-Deadline,follower0.1,BNBUSDT,-0.3490513321097542,onlyBnb
https://binance.zendesk.com/hc/en-us/articles/360038986511-Binance-Launches-VIP-Invitation-Program,follower0.1,BNBUSDT,-0.6107929708758306,onlyBnb
https://binance.zendesk.com/hc/en-us/articles/360038969011-Binance-Futures-Will-Launch-XLM-USDT-Perpetual-Contract-With-Up-to-75x-Leverage,follower0.1,BNBUSDT,-0.17946235783234354,onlyBnb
https://binance.zendesk.com/hc/en-us/articles/360038934931-Binance-Launches-Eleventh-Phase-of-Binance-Lending-Products,follower0.1,BNBUSDT,-0.5798325156771706,onlyBnb
https://binance.zendesk.com/hc/en-us/articles/360038933471-Binance-Lists-FTX-Leveraged-Tokens-BULL-BEAR-ETHBULL-ETHBEAR,follower0.1,BNBUSDT,0.005396630832676637,onlyBnb
https://binance.zendesk.com/hc/en-us/articles/360038885371-Binance-Futures-Will-Launch-LINK-USDT-Perpetual-Contract-With-Up-to-75x-Leverage,follower0.1,BNBUSDT,-0.43763534551570815,onlyBnb
https://binance.zendesk.com/hc/en-us/articles/360038151092-Binance-Lists-Origin-Protocol-OGN-,follower0.1,BNBUSDT,-0.3182815099937826,onlyBnb
https://binance.zendesk.com/hc/en-us/articles/360038120032-Notice-of-Removal-of-USDC-Trading-Pairs-on-2020-01-07,follower0.1,BNBUSDT,-0.16395796944744578,onlyBnb
https://binance.zendesk.com/hc/en-us/articles/360037890251-Binance-Will-List-Community-Coin-Vote-Round-4-Winner-VITE-and-Has-Distributed-Rewards,follower0.1,BNBUSDT,-0.43353858478333024,onlyBnb
https://binance.zendesk.com/hc/en-us/articles/360037145312-Binance-Completes-Troy-Lottery-Draw-and-Will-Open-Trading-For-TROY,follower0.1,BNBUSDT,-0.06898395721924797,onlyBnb
https://binance.zendesk.com/hc/en-us/articles/360036908951-Binance-Adds-Margin-Trading-for-XTZ,follower0.1,BNBUSDT,-0.3899841896718833,onlyBnb
https://binance.zendesk.com/hc/en-us/articles/360043449331-Binance-Will-Support-the-JUST-JST-Airdrop-Program-for-TRON-TRX-Holders,follower0.1,BNBUSDT,0.18874537810869052,onlyBnb
https://binance.zendesk.com/hc/en-us/articles/360042514352-Binance-Savings-Adds-ADA-and-DASH-to-Flexible-Savings,follower0.1,BNBUSDT,-0.414187799862928,onlyBnb
https://binance.zendesk.com/hc/en-us/articles/360042369432-Binance-Launches-Binance-Pool,follower0.1,BNBUSDT,0.08451155789964242,onlyBnb
https://binance.zendesk.com/hc/en-us/articles/360042668671-Binance-System-Upgrade-Notice-2020-04-25-,follower0.1,BNBUSDT,-0.2685531477320314,onlyBnb
https://binance.zendesk.com/hc/en-us/articles/360042552851-Binance-Updates-VIP-Invitation-Program,follower0.1,BNBUSDT,-0.1763231106171086,onlyBnb
https://binance.zendesk.com/hc/en-us/articles/360042374031-WTC-Trading-Competition-85-000-in-WTC-Tokens-to-Be-Won-,follower0.1,BNBUSDT,-0.2555907486651724,onlyBnb
https://binance.zendesk.com/hc/en-us/articles/360042267411-Binance-Will-Support-Ark-ARK-Staking,follower0.1,BNBUSDT,0.2607271365744973,onlyBnb
https://binance.zendesk.com/hc/en-us/articles/360042165771-Binance-Has-Distributed-First-Batch-of-March-Staking-Rewards,follower0.1,BNBUSDT,-0.1189753941065255,onlyBnb
https://binance.zendesk.com/hc/en-us/articles/360041567272-Binance-Adds-Additional-Trading-Pairs-for-DATA-WTC-and-XZC,follower0.1,BNBUSDT,-0.2,onlyBnb
https://binance.zendesk.com/hc/en-us/articles/360041822911-Binance-Completes-Cocos-BCX-COCOS-Mainnet-Swap-and-Opens-Deposits-Withdrawals-,follower0.1,BNBUSDT,-0.15383447703853112,onlyBnb
https://binance.zendesk.com/hc/en-us/articles/360041278332-Binance-Has-Delisted-All-FTX-Leveraged-Tokens-and-Will-Complete-Distribution-of-BUSD,follower0.1,BNBUSDT,0.24613945455854905,onlyBnb
https://binance.zendesk.com/hc/en-us/articles/360041511351-Binance-Lending-Launches-Customizable-Fixed-Deposits,follower0.1,BNBUSDT,-0.054997326766366365,onlyBnb
https://binance.zendesk.com/hc/en-us/articles/360040957592-HIVE-Distribution-is-Now-Complete,follower0.1,BNBUSDT,-0.48766483358876145,onlyBnb
https://binance.zendesk.com/hc/en-us/articles/360040812532-Binance-Has-Distributed-the-Second-Batch-of-Staking-Rewards-for-February-2020,follower0.1,BNBUSDT,-0.5404574311081236,onlyBnb
https://binance.zendesk.com/hc/en-us/articles/360040632832-Binance-Lending-Adds-ETH-BCH-and-EOS-to-Flexible-Deposits,follower0.1,BNBUSDT,-0.05828027044848202,onlyBnb
https://binance.zendesk.com/hc/en-us/articles/360040874471-Binance-Futures-Adds-BTC-to-Cross-Collateral,follower0.1,BNBUSDT,-0.21855501241265432,onlyBnb
https://binance.zendesk.com/hc/en-us/articles/360040706491-Binance-Launches-Seventeenth-Phase-of-Binance-Lending-Products,follower0.1,BNBUSDT,-0.6346043460434672,onlyBnb
https://binance.zendesk.com/hc/en-us/articles/360040530471-Binance-Will-Support-ARPA-Chain-ARPA-Staking,follower0.1,BNBUSDT,0.0433054434107666,onlyBnb
https://binance.zendesk.com/hc/en-us/articles/360040021052-Binance-Will-Support-Troy-TROY-Staking,follower0.1,BNBUSDT,-0.036898531578681,onlyBnb
https://binance.zendesk.com/hc/en-us/articles/360040310251-Notice-of-Removal-of-Trading-Pairs-2020-02-28,follower0.1,BNBUSDT,-0.42274331897761763,onlyBnb
https://binance.zendesk.com/hc/en-us/articles/360040070651-Binance-Launches-50-000-BNB-Community-Giveaway,follower0.1,BNBUSDT,0.38218022274721564,onlyBnb
https://binance.zendesk.com/hc/en-us/articles/360039606612-Binance-Futures-Will-Launch-IOST-USDT-Perpetual-Contract-With-Up-to-50x-Leverage,follower0.1,BNBUSDT,-0.47231632264037327,onlyBnb
https://binance.zendesk.com/hc/en-us/articles/360039972971-Binance-Futures-Will-Launch-QTUM-USDT-Perpetual-Contract-With-Up-to-50x-Leverage,follower0.1,BNBUSDT,-0.2322063885763514,onlyBnb
https://binance.zendesk.com/hc/en-us/articles/360039560652-Binance-Completes-Harmony-ONE-Mainnet-Swap-and-Opens-Deposits-Withdrawals-for-ONE,follower0.1,BNBUSDT,-0.4383230115972638,onlyBnb
https://binance.zendesk.com/hc/en-us/articles/360039821091-Binance-Adds-BUSD-Trading-Pairs-for-BAT-ENJ-NANO-ONT-RVN,follower0.1,BNBUSDT,-0.2003921568627442,onlyBnb
https://binance.zendesk.com/hc/en-us/articles/360039354832-Binance-Community-Coin-Vote-Round-6-MBL-vs-VIDT,follower0.1,BNBUSDT,-0.2665112067376527,onlyBnb
https://binance.zendesk.com/hc/en-us/articles/360039719631-Binance-Futures-Will-Launch-BAT-USDT-Perpetual-Contract-With-Up-to-50x-Leverage,follower0.1,BNBUSDT,-0.3757755660322488,onlyBnb
https://binance.zendesk.com/hc/en-us/articles/360039712431-Binance-Lists-FTX-Leveraged-Tokens-EOSBULL-EOSBEAR-XRPBULL-XRPBEAR,follower0.1,BNBUSDT,0.05925375585568698,onlyBnb
https://binance.zendesk.com/hc/en-us/articles/360039267892-Binance-Has-Distributed-First-Batch-of-January-Staking-Rewards,follower0.1,BNBUSDT,-0.34869122886503523,onlyBnb
https://binance.zendesk.com/hc/en-us/articles/360039671311-Binance-Adds-BUSD-Trading-Pairs-for-ATOM-DASH-NEO-WAVES-XTZ,follower0.1,BNBUSDT,-0.569682743503981,onlyBnb
https://binance.zendesk.com/hc/en-us/articles/360039215732-Binance-System-Upgrade-Notice-2020-02-09-,follower0.1,BNBUSDT,-0.43366345906207276,onlyBnb
https://binance.zendesk.com/hc/en-us/articles/360039601011-Binance-Launches-Thirteenth-Phase-of-Binance-Lending-Products,follower0.1,BNBUSDT,-0.630684697999351,onlyBnb
https://binance.zendesk.com/hc/en-us/articles/360039567011-Binance-Global-Broker-Program-Upgrade,follower0.1,BNBUSDT,0.05126984516478036,onlyBnb
https://binance.zendesk.com/hc/en-us/articles/360039154812-Notice-of-Removal-of-Trading-Pairs-2020-02-07,follower0.1,BNBUSDT,-0.09854582346973265,onlyBnb
https://binance.zendesk.com/hc/en-us/articles/360039561391-Binance-Adds-BUSD-Margin-Pairs-for-BNB-and-ETH,follower0.1,BNBUSDT,0.09475450938139052,onlyBnb
https://binance.zendesk.com/hc/en-us/articles/360039150132-Binance-Will-Apply-Market-Oriented-Adjustments-to-Daily-Interest-Rates-for-Borrowing-Assets,follower0.1,BNBUSDT,0.016456925588402647,onlyBnb
https://binance.zendesk.com/hc/en-us/articles/360039149232-Binance-Extends-Zero-Maker-Fee-Promotion-for-BUSD-to-2020-03-06,follower0.1,BNBUSDT,0.09566668404859627,onlyBnb
https://binance.zendesk.com/hc/en-us/articles/360039495411-The-100-000-WazirX-Bounty-Program-Has-Now-Concluded,follower0.1,BNBUSDT,-0.03765962075948698,onlyBnb
https://binance.zendesk.com/hc/en-us/articles/360039081832-Binance-Completes-WazirX-Lottery-Draw-and-Will-Open-Trading-For-WRX,follower0.1,BNBUSDT,-0.4189864522560629,onlyBnb
https://binance.zendesk.com/hc/en-us/articles/360039081212-Binance-Futures-Will-Launch-ZEC-USDT-Perpetual-Contract-With-Up-to-50x-Leverage,follower0.1,BNBUSDT,-0.21037689992846864,onlyBnb
https://binance.zendesk.com/hc/en-us/articles/360039046272-Binance-Adds-BUSD-Margin-Pairs-for-BCH-EOS-XRP-and-LTC,follower0.1,BNBUSDT,0.10636287948457163,onlyBnb
https://binance.zendesk.com/hc/en-us/articles/360039045092-Binance-Futures-Will-Launch-DASH-USDT-Perpetual-Contract-With-Up-to-50x-Leverage,follower0.1,BNBUSDT,-0.32744725852811174,onlyBnb
https://binance.zendesk.com/hc/en-us/articles/360039442571-Automatic-Borrowing-and-Repayment-Functions-for-Margin-Enabled-on-Binance-Mobile-Apps,follower0.1,BNBUSDT,-0.30887227819304164,onlyBnb
https://binance.zendesk.com/hc/en-us/articles/360042663471-Binance-Savings-Adds-BAT-and-ZEC-to-Flexible-Deposits,waitFor15,ZECUSDT,0.045426149040605615,relatedAgainstUsdt
https://binance.zendesk.com/hc/en-us/articles/360042510551-Binance-Has-Distributed-the-Second-Batch-of-Staking-Rewards-for-March-2020,waitFor15,THETAUSDT,-1.246301864101017,relatedAgainstUsdt
https://binance.zendesk.com/hc/en-us/articles/360042374031-WTC-Trading-Competition-85-000-in-WTC-Tokens-to-Be-Won-,waitFor15,BTCUSDT,-0.8747074192047545,relatedAgainstUsdt
https://binance.zendesk.com/hc/en-us/articles/360042165771-Binance-Has-Distributed-First-Batch-of-March-Staking-Rewards,waitFor15,ONGUSDT,-0.442130750605317,relatedAgainstUsdt
https://binance.zendesk.com/hc/en-us/articles/360041567272-Binance-Adds-Additional-Trading-Pairs-for-DATA-WTC-and-XZC,waitFor15,WTCUSDT,,relatedAgainstUsdt
https://binance.zendesk.com/hc/en-us/articles/360041826351-Notice-of-Removal-of-Trading-Pairs-2020-04-03,waitFor15,BNBUSDT,0.6918574572410259,relatedAgainstUsdt
https://binance.zendesk.com/hc/en-us/articles/360041381132-Binance-Lending-Adds-TRX-and-LTC-to-Flexible-Deposits,waitFor15,TRXUSDT,0.14305317324185338,relatedAgainstUsdt
https://binance.zendesk.com/hc/en-us/articles/360041278332-Binance-Has-Delisted-All-FTX-Leveraged-Tokens-and-Will-Complete-Distribution-of-BUSD,waitFor15,BUSDUSDT,-0.2,relatedAgainstUsdt
https://binance.zendesk.com/hc/en-us/articles/360041278332-Binance-Has-Delisted-All-FTX-Leveraged-Tokens-and-Will-Complete-Distribution-of-BUSD,waitFor15,XRPBULLUSDT,,relatedAgainstUsdt
https://binance.zendesk.com/hc/en-us/articles/360041613471-Binance-Will-Delist-All-FTX-Leveraged-Tokens,waitFor15,BUSDUSDT,-0.23006614552014104,relatedAgainstUsdt
https://binance.zendesk.com/hc/en-us/articles/360041613471-Binance-Will-Delist-All-FTX-Leveraged-Tokens,waitFor15,XRPBULLUSDT,-0.43529411764705384,relatedAgainstUsdt
https://binance.zendesk.com/hc/en-us/articles/360041076472-Notice-of-Removal-of-Trading-Pairs-2020-03-27,waitFor15,DUSKUSDT,-1.3627906976744117,relatedAgainstUsdt
https://binance.zendesk.com/hc/en-us/articles/360040812532-Binance-Has-Distributed-the-Second-Batch-of-Staking-Rewards-for-February-2020,waitFor15,FETUSDT,1.4842105263157939,relatedAgainstUsdt
https://binance.zendesk.com/hc/en-us/articles/360041319691-Binance-Lending-Adds-ETC-and-LINK-to-Flexible-Deposits,waitFor15,LINKUSDT,0.14877927254609452,relatedAgainstUsdt
https://binance.zendesk.com/hc/en-us/articles/360040740472-Notice-of-Removal-of-Trading-Pairs-2020-03-20,waitFor15,DUSKUSDT,2.2539877300613353,relatedAgainstUsdt
https://binance.zendesk.com/hc/en-us/articles/360041065471-Binance-Community-Coin-Vote-Round-7-STPT-vs-IRIS,waitFor15,STPTUSDT,,relatedAgainstUsdt
https://binance.zendesk.com/hc/en-us/articles/360040393632-Binance-Has-Distributed-First-Batch-of-February-Staking-Rewards,waitFor15,ONGUSDT,-0.909849157054134,relatedAgainstUsdt
https://binance.zendesk.com/hc/en-us/articles/360040831951-Binance-Will-Support-EOS-EOS-Staking,waitFor15,EOSUSDT,-0.42236973116494947,relatedAgainstUsdt
https://binance.zendesk.com/hc/en-us/articles/360040335232-Notice-of-Removal-of-Trading-Pairs-2020-03-11,waitFor15,PAXUSDT,-0.2,relatedAgainstUsdt
https://binance.zendesk.com/hc/en-us/articles/360040549771-Trade-and-Hunt-Chiliz-CHZ-Tokens-100-000-in-CHZ-to-Giveaway-,waitFor15,CHZUSDT,5.498529411764704,relatedAgainstUsdt
https://binance.zendesk.com/hc/en-us/articles/360040268751-Binance-Adds-BUSD-Trading-Pairs-for-ALGO-BTT-TOMO-XMR-ZEC,waitFor15,BTTUSDT,0.6885298869143704,relatedAgainstUsdt
https://binance.zendesk.com/hc/en-us/articles/360039810152-Binance-Will-Support-Lisk-LSK-Staking,waitFor15,LSKUSDT,5.293460166468501,relatedAgainstUsdt
https://binance.zendesk.com/hc/en-us/articles/360039754952-Binance-Will-List-COTI-COTI-Deposit-COTI-Fast-for-a-Bonus-Airdrop-,waitFor15,BNBUSDT,-0.10437719232777652,relatedAgainstUsdt
https://binance.zendesk.com/hc/en-us/articles/360039659832-Binance-Will-List-Community-Coin-Vote-Round-6-Winner-MBL-and-Has-Distributed-Rewards,waitFor15,BTCUSDT,-0.14183702197303033,relatedAgainstUsdt
https://binance.zendesk.com/hc/en-us/articles/360040019611-Binance-Has-Distributed-the-Second-Batch-of-Staking-Rewards-for-January-2020,waitFor15,ERDUSDT,-0.2331162379953705,relatedAgainstUsdt
https://binance.zendesk.com/hc/en-us/articles/360039565412-Notice-of-Removal-of-Trading-Pairs-2020-02-20,waitFor15,BTCUSDT,,relatedAgainstUsdt
https://binance.zendesk.com/hc/en-us/articles/360039824851-Binance-Futures-Launches-50-Rebate-on-Trading-Fees-for-XTZ-USDT-Contract,waitFor15,XTZUSDT,-0.4042249026740757,relatedAgainstUsdt
https://binance.zendesk.com/hc/en-us/articles/360039757391-Binance-Futures-Will-Launch-VET-USDT-Perpetual-Contract-With-Up-to-50x-Leverage,waitFor15,VETUSDT,2.0285856573705003,relatedAgainstUsdt
https://binance.zendesk.com/hc/en-us/articles/360039712431-Binance-Lists-FTX-Leveraged-Tokens-EOSBULL-EOSBEAR-XRPBULL-XRPBEAR,waitFor15,BNBUSDT,0.11733253088325153,relatedAgainstUsdt
https://binance.zendesk.com/hc/en-us/articles/360039267892-Binance-Has-Distributed-First-Batch-of-January-Staking-Rewards,waitFor15,QTUMUSDT,-0.4346499804458439,relatedAgainstUsdt
https://binance.zendesk.com/hc/en-us/articles/360039671311-Binance-Adds-BUSD-Trading-Pairs-for-ATOM-DASH-NEO-WAVES-XTZ,waitFor15,NEOUSDT,-0.18487712665407266,relatedAgainstUsdt
https://binance.zendesk.com/hc/en-us/articles/360039232572-Binance-Futures-Will-Launch-ONT-USDT-Perpetual-Contract-With-Up-to-50x-Leverage,waitFor15,ONTUSDT,3.2753735473159913,relatedAgainstUsdt
https://binance.zendesk.com/hc/en-us/articles/360039566471-Binance-Will-List-LTO-Network-LTO-Deposit-LTO-Fast-for-a-Bonus-Airdrop-,waitFor15,BNBUSDT,0.11838684001061785,relatedAgainstUsdt
https://binance.zendesk.com/hc/en-us/articles/360039523031-Binance-Futures-Adds-BUSD-Cross-Collateral-Function,waitFor15,BUSDUSDT,-0.19003189792663588,relatedAgainstUsdt
https://binance.zendesk.com/hc/en-us/articles/360039046272-Binance-Adds-BUSD-Margin-Pairs-for-BCH-EOS-XRP-and-LTC,waitFor15,BCHUSDT,-0.2628025644380503,relatedAgainstUsdt
https://binance.zendesk.com/hc/en-us/articles/360039429631-Binance-Futures-Will-Launch-XMR-USDT-Perpetual-Contract-With-Up-to-75x-Leverage,waitFor15,XMRUSDT,0.5023825919294933,relatedAgainstUsdt
https://binance.zendesk.com/hc/en-us/articles/360038991451-Notice-Regarding-Zilliqa-Mainnet-Token-Swap-Deadline,waitFor15,ZILUSDT,0.7803921568627562,relatedAgainstUsdt
https://binance.zendesk.com/hc/en-us/articles/360038120032-Notice-of-Removal-of-USDC-Trading-Pairs-on-2020-01-07,waitFor15,ALGOUSDT,0.058397932816532924,relatedAgainstUsdt
https://binance.zendesk.com/hc/en-us/articles/360037145312-Binance-Completes-Troy-Lottery-Draw-and-Will-Open-Trading-For-TROY,waitFor15,TROYUSDT,,relatedAgainstUsdt
https://binance.zendesk.com/hc/en-us/articles/360035508151-Binance-Completes-Kava-Lottery-Draw-and-Will-Open-Trading-For-KAVA,waitFor15,KAVAUSDT,,relatedAgainstUsdt
https://binance.zendesk.com/hc/en-us/articles/360036188232-Binance-Will-List-Community-Coin-Vote-Round-3-Winner-CTXC-and-Has-Distributed-Rewards,follower0.1,BNBUSDT,-1.6441256389305967,onlyBnb
https://binance.zendesk.com/hc/en-us/articles/360034580431-Notice-of-Removal-of-Trading-Pairs,follower0.1,BNBUSDT,-0.09837599561829209,onlyBnb
https://binance.zendesk.com/hc/en-us/articles/360033850511-Binance-Adds-Margin-Trading-for-DASH-and-ZEC,follower0.1,BNBUSDT,-0.4847858464593519,onlyBnb
https://binance.zendesk.com/hc/en-us/articles/360032561852-Binance-Adds-Multiple-USDT-Trading-Pairs,follower0.1,BNBUSDT,-0.17421921037123803,onlyBnb
https://binance.zendesk.com/hc/en-us/articles/360031456871-Binance-Completes-WINk-Lottery-Draw-and-Will-Open-Trading-For-WIN,follower0.1,BNBUSDT,-0.1963674670347589,onlyBnb
https://binance.zendesk.com/hc/en-us/articles/360043977611-Binance-Margin-Adds-Isolated-Margin,follower0.1,BCHUSDT,-0.396682059175649,relatedAgainstUsdt
https://binance.zendesk.com/hc/en-us/articles/360043486912-Notice-of-Removal-of-Trading-Pairs-2020-05-22,follower0.1,LINKUSDT,0.08570718739906694,relatedAgainstUsdt
https://binance.zendesk.com/hc/en-us/articles/360043449392-Binance-Has-Distributed-the-Second-Batch-of-Staking-Rewards-for-April-2020,follower0.1,ERDUSDT,-0.047713527389808524,relatedAgainstUsdt
https://binance.zendesk.com/hc/en-us/articles/360043447612-Trade-ERD-to-Win-50-000-in-ERD-Tokens-,follower0.1,BUSDUSDT,,relatedAgainstUsdt
https://binance.zendesk.com/hc/en-us/articles/360043637271-Binance-Adds-Additional-Trading-Pairs-for-ARDR-ERD-and-LEND,follower0.1,ERDUSDT,-0.31898691143973534,relatedAgainstUsdt
https://binance.zendesk.com/hc/en-us/articles/360043293451-Notice-of-Removal-of-Trading-Pairs-2020-05-09,follower0.1,QTUMUSDT,-0.32795905310300716,relatedAgainstUsdt
